,name,song_id_x,song_name,genre,feature_id,danceability,energy,key_,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,number_sections,avg_duration,std_duration,std_loudness,std_tempo,number_keys
969,Fleetwood Mac,4CoSCPlKNrWli7E5kFtbcl,Little Lies - 2017 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",4CoSCPlKNrWli7E5kFtbcl221053,0.64,0.649,2.0,-10.345,1.0,0.0264,0.216,8.3e-05,0.0551,0.865,124.825,221053.0,4.0,9,24.56149222222222,14.39278789818166,9.32377493293355,0.5524770231521923,4.0
970,The Rolling Stones,4cTGilpefugCNVTirkVfSm,Don't Be A Stranger,"album rock, british invasion, classic rock, protopunk, rock",4cTGilpefugCNVTirkVfSm246267,0.72,0.867,2.0,-5.871,1.0,0.039,0.061,0.0297,0.385,0.847,127.329,246267.0,4.0,13,18.94359538461538,14.67170222375578,8.309125148339579,2.4149367698894504,4.0
971,Kanye West,4D6TpthzUVNTjWQqfBW5Kb,All Of The Lights (Interlude),"chicago rap, rap",4D6TpthzUVNTjWQqfBW5Kb62253,0.296,0.0792,10.0,-16.569,0.0,0.0392,0.902,0.591,0.128,0.497,111.272,62253.0,3.0,5,12.450658,4.837882259710337,6.1272305897526005,1.8543863675081331,3.0
972,Bruce Springsteen,4DpVLXMJpcCUGVd8hSM15Z,This Life,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",4DpVLXMJpcCUGVd8hSM15Z270200,0.466,0.881,3.0,-6.877,1.0,0.0382,0.00283,0.0,0.435,0.611,116.551,270200.0,4.0,14,19.299991428571428,8.084057002363314,5.578008877096471,0.21006196103180103,4.0
973,Kanye West,4e5IPJxSGVWPsaxQzdRseN,Who Will Survive In America,"chicago rap, rap",4e5IPJxSGVWPsaxQzdRseN98200,0.676,0.843,1.0,-6.111,1.0,0.359,0.228,0.000718,0.856,0.597,116.152,98200.0,4.0,4,24.550005000000002,18.45027933855655,5.22501185804077,0.927628517601021,4.0
974,JAY-Z,4EIzsbsVOzfLwyIvfsRQ8H,Do It Again (Put Ya Hands Up),"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",4EIzsbsVOzfLwyIvfsRQ8H278533,0.771,0.826,7.0,-7.458,1.0,0.261,0.166,0.0,0.358,0.338,98.368,278533.0,4.0,10,27.853348,23.259142651881028,7.034142346046491,1.10338467151458,3.0
975,Kanye West,4EndPA8b6FDWYp1RgsnLEB,Blame Game,"chicago rap, rap",4EndPA8b6FDWYp1RgsnLEB469867,0.425,0.581,10.0,-5.964,0.0,0.0646,0.305,6.3e-05,0.11,0.636,83.352,469867.0,4.0,16,29.366665624999996,18.483744037232274,10.8199466103119,29.774639979281584,4.0
976,Bruce Springsteen,4eQQGTTbcKl5abbaIM0OxW,Mansion On the Hill,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",4eQQGTTbcKl5abbaIM0OxW244867,0.338,0.0877,2.0,-16.8,1.0,0.0327,0.29,0.000214,0.209,0.178,124.858,244867.0,4.0,9,27.20741111111111,9.179383990557923,3.843338916590336,1.3419595746519344,3.0
977,Kanye West,4EWCNWgDS8707fNSZ1oaA5,Heartless,"chicago rap, rap",4EWCNWgDS8707fNSZ1oaA5211000,0.79,0.647,10.0,-5.983,0.0,0.136,0.0515,0.0,0.248,0.654,87.999,211000.0,4.0,11,19.18182090909091,12.237074492972948,14.503845440559422,26.529169215652555,4.0
978,Fleetwood Mac,4fbwTO3DJ2qryMddov9RbB,Rhiannon (Will You Ever Win) - 2018 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",4fbwTO3DJ2qryMddov9RbB226773,0.684,0.638,9.0,-9.025,0.0,0.0312,0.365,0.0207,0.119,0.81,129.959,226773.0,4.0,11,20.615774545454542,11.722650523526124,6.204104657402226,0.7612678181225571,3.0
979,Fleetwood Mac,4ffoKyYY6ElVpxUpE48jOc,Thrown Down,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",4ffoKyYY6ElVpxUpE48jOc240987,0.626,0.791,5.0,-5.735,0.0,0.0262,0.527,4.04e-05,0.0952,0.864,129.976,240987.0,4.0,9,26.776297777777774,22.269321468185094,9.41963072524608,0.43985578444657203,3.0
980,Bruce Springsteen,4FO9EN0uwDi6t9sF5EIkN6,You Can Look (But You Better Not Touch) - Single LP Version - 1979,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",4FO9EN0uwDi6t9sF5EIkN6129053,0.448,0.924,0.0,-7.83,1.0,0.097,0.422,0.000423,0.704,0.962,173.843,129053.0,4.0,8,16.13166375,6.380218902755917,4.752642633314648,2.0455870228022985,4.0
981,Bruce Springsteen,4fpgB0FJiQ2bH7SVBHcT7j,American Skin (41 Shots) - Studio Version,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",4fpgB0FJiQ2bH7SVBHcT7j442227,0.537,0.443,9.0,-8.939,1.0,0.0261,0.0127,0.000383,0.143,0.0598,103.012,442227.0,4.0,18,24.568144444444446,12.542237698800108,8.678484137688136,0.19558496139576803,4.0
982,Kanye West,4fRTe59xEeNHT4uyAGsV27,Crack Music,"chicago rap, rap",4fRTe59xEeNHT4uyAGsV27270867,0.725,0.712,11.0,-6.288,0.0,0.211,0.00965,0.000479,0.345,0.557,168.121,270867.0,5.0,13,20.835900000000002,11.148314454361849,1.3026658563627642,0.956771320104423,6.0
983,Red Hot Chili Peppers,4fYFXbcEDPfl4Yv2Fbwr9Q,If,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",4fYFXbcEDPfl4Yv2Fbwr9Q172400,0.34,0.15,9.0,-12.69,1.0,0.0352,0.836,0.0,0.307,0.224,128.259,172400.0,3.0,6,28.73333333333333,14.802563285683554,4.401071854294891,20.49134076059121,3.0
984,The Rolling Stones,4fZm6xuSSR7fpgTpilKQdV,Roll Over Beethoven - Saturday Club / 1963,"album rock, british invasion, classic rock, protopunk, rock",4fZm6xuSSR7fpgTpilKQdV139427,0.657,0.73,5.0,-10.723,1.0,0.0313,0.198,1.38e-06,0.321,0.927,97.839,139427.0,4.0,5,27.88533,22.86531348225954,1.2522316878277753,0.19035283029153996,3.0
985,Kanye West,4fzsfWzRhPawzqhX8Qt9F3,Stronger,"chicago rap, rap",4fzsfWzRhPawzqhX8Qt9F3311867,0.617,0.717,10.0,-7.858,0.0,0.153,0.00564,0.0,0.408,0.49,103.992,311867.0,4.0,13,23.989733846153847,12.872773818731753,1.7433067936892455,28.91839161462689,5.0
986,Kendrick Lamar,4fZXUJcKxTikN9MVw7cD8q,Compton,"conscious hip hop, hip hop, rap, west coast rap",4fZXUJcKxTikN9MVw7cD8q248093,0.342,0.907,1.0,-4.432,0.0,0.415,0.0815,0.0,0.383,0.225,170.38,248093.0,4.0,10,24.809329,14.452723953388663,5.364875983862275,1.8439610293544106,3.0
987,Fleetwood Mac,4G23ZjJaArUPu2dkE35FPS,Crystal - Early Version,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",4G23ZjJaArUPu2dkE35FPS245200,0.568,0.177,4.0,-14.026,0.0,0.0386,0.902,5.05e-06,0.329,0.364,123.266,245200.0,3.0,12,20.433321666666668,8.233804383559535,3.923385816504861,1.2807140645559845,4.0
988,Bruce Springsteen,4GbPT7LQNb1nQePEcakZvo,High Hopes,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",4GbPT7LQNb1nQePEcakZvo296573,0.639,0.888,2.0,-7.102,1.0,0.0364,0.00436,0.00107,0.0497,0.693,106.957,296573.0,4.0,14,21.183805,12.916581846461934,3.7235255596553376,0.18392271728654383,7.0
989,Red Hot Chili Peppers,4gJgHqy4BVCIEcGvx0hGLw,Turn It Again,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",4gJgHqy4BVCIEcGvx0hGLw365533,0.472,0.876,7.0,-3.102,0.0,0.103,0.0113,0.000411,0.207,0.638,110.516,365533.0,4.0,15,24.368888666666667,17.745771101881015,1.7150100235719852,2.1984735938503164,4.0
990,Fleetwood Mac,4gkzNrFIea1F34OGhKUloJ,"You and I, Pt. II - Full Version; 2017 Remaster","album rock, classic rock, mellow gold, rock, soft rock, yacht rock",4gkzNrFIea1F34OGhKUloJ387813,0.441,0.541,9.0,-11.971,1.0,0.047,0.162,0.0147,0.241,0.589,125.602,387813.0,4.0,11,35.25576363636364,22.454836986817465,11.047507305846295,7.721892178616705,3.0
991,JAY-Z,4GL8l2w8FmIVFOJFPStfWI,Hate,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",4GL8l2w8FmIVFOJFPStfWI151427,0.738,0.775,6.0,-2.597,1.0,0.283,0.242,0.0,0.637,0.75,119.989,151427.0,4.0,6,25.237765,15.945588654864707,3.4043422516936603,1.570145311746651,5.0
992,Bruce Springsteen,4Gmdm6oRVwJgsM8gYnwRoE,Tenth Avenue Freeze-Out,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",4Gmdm6oRVwJgsM8gYnwRoE190467,0.702,0.777,2.0,-4.446,0.0,0.0347,0.482,0.0,0.0789,0.918,116.819,190467.0,4.0,9,21.162956666666666,11.390526164345966,4.413006514837701,3.595790957649109,4.0
993,Bruce Springsteen,4Gpao0RtOcrBuedyutJWaP,Growin' Up,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",4Gpao0RtOcrBuedyutJWaP184973,0.614,0.74,0.0,-9.395,1.0,0.0723,0.383,0.0,0.149,0.69,132.301,184973.0,4.0,10,18.497336,8.94600435189327,5.659699034008394,1.019353302616695,2.0
994,Fleetwood Mac,4GspmdJjNjZKCHtjJ0fWxb,Emerald Eyes,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",4GspmdJjNjZKCHtjJ0fWxb214973,0.567,0.421,6.0,-15.754,0.0,0.0301,0.383,0.011,0.266,0.618,73.563,214973.0,4.0,9,23.885916666666667,12.864108310366872,7.065976892436349,0.5851568403238382,3.0
995,Fleetwood Mac,4gtjUlg2vc9eY58zW7qDWK,"Oh Daddy - Sessions, Roughs & Outtakes; 2004 Remaster","album rock, classic rock, mellow gold, rock, soft rock, yacht rock",4gtjUlg2vc9eY58zW7qDWK238853,0.529,0.232,2.0,-15.416,0.0,0.0332,0.603,0.174,0.205,0.298,137.661,238853.0,4.0,10,23.885326000000003,11.095224093800399,5.943597373084194,1.7361422880756183,2.0
996,Bruce Springsteen,4gupPromYvaSQaiawbtbgH,Straight Time,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",4gupPromYvaSQaiawbtbgH205573,0.297,0.0343,2.0,-22.334,1.0,0.0353,0.793,0.000198,0.141,0.217,85.876,205573.0,5.0,11,18.688475454545454,11.991981493746865,9.520573053799191,21.43377512245568,3.0
997,The Rolling Stones,4gzzyPv9SCan7nhGMk7Kgv,She Saw Me Coming - Remastered,"album rock, british invasion, classic rock, protopunk, rock",4gzzyPv9SCan7nhGMk7Kgv192573,0.501,0.931,5.0,-2.386,1.0,0.0472,0.159,0.0,0.357,0.854,94.228,192573.0,4.0,9,21.397023333333337,12.604111462620047,8.048198540667347,0.8706240737412315,3.0
998,The Rolling Stones,4h385lRE0c4zR78GErkmT7,It's Only Rock 'n' Roll (But I Like It) - Remastered,"album rock, british invasion, classic rock, protopunk, rock",4h385lRE0c4zR78GErkmT7307173,0.615,0.891,9.0,-9.251,1.0,0.0474,0.388,0.136,0.187,0.817,128.552,307173.0,4.0,15,20.478233333333332,9.070972657734487,2.9241077629806687,1.2802813864816722,3.0
999,Fleetwood Mac,4H3azH9hDiqeykrCOAfB4m,Save Me - 2018 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",4H3azH9hDiqeykrCOAfB4m246827,0.542,0.84,9.0,-6.774,0.0,0.0346,0.228,0.00232,0.309,0.645,139.623,246827.0,4.0,8,30.8533425,22.82353645463744,4.966497154146256,0.22255878035767032,1.0
1000,The Rolling Stones,4HCZ9pCfjM8rbdnGqDacYD,Hold Back - Remastered,"album rock, british invasion, classic rock, protopunk, rock",4HCZ9pCfjM8rbdnGqDacYD232973,0.5,0.997,9.0,-2.917,0.0,0.11,0.00403,0.00244,0.368,0.439,144.529,232973.0,4.0,12,19.41444,14.541205877877466,5.681925183234886,0.824490747324819,4.0
1001,The Rolling Stones,4HIBR3sCOKkYvqKgPONM4A,Summer Romance - Remastered,"album rock, british invasion, classic rock, protopunk, rock",4HIBR3sCOKkYvqKgPONM4A196173,0.334,0.975,2.0,-3.134,1.0,0.188,0.073,0.269,0.291,0.62,170.035,196173.0,4.0,11,17.833934545454543,9.439980898556271,6.281039019432721,3.889980465012876,3.0
1002,Fleetwood Mac,4hitfppPqFmsKsI9GS7IBc,Honey Hi - 2015 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",4hitfppPqFmsKsI9GS7IBc165667,0.538,0.345,2.0,-16.968,1.0,0.0344,0.714,0.00142,0.0574,0.869,128.671,165667.0,4.0,6,27.61112,24.710483035424456,14.44322850912034,22.378941297568122,1.0
1003,Bruce Springsteen,4HK0sl3lqQH0RR0dA0ZQH5,Tucson Train,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",4HK0sl3lqQH0RR0dA0ZQH5209280,0.627,0.682,7.0,-7.297,1.0,0.0386,0.0699,0.000127,0.0471,0.723,114.957,209280.0,4.0,6,34.88000666666667,32.04929681884061,9.870505547674176,0.0925670927849969,3.0
1004,The Rolling Stones,4HLw6x31oPCxnmtLv0EL8t,Dead Flowers - Alternate Version,"album rock, british invasion, classic rock, protopunk, rock",4HLw6x31oPCxnmtLv0EL8t257893,0.413,0.867,2.0,-4.713,1.0,0.0348,0.0767,0.00503,0.343,0.811,129.017,257893.0,4.0,10,25.78933,13.712694118715127,5.895778150507361,2.0564736943504935,2.0
